ticker,company_name,exchange,cik,sec_rank,source,source_url
COLD,AMERICOLD REALTY TRUST,NYSE,0001455863,1593,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COLL,"COLLEGIUM PHARMACEUTICAL, INC",Nasdaq,0001267565,2651,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COLM,COLUMBIA SPORTSWEAR CO,Nasdaq,0001050797,1765,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COMP,"Compass, Inc.",NYSE,0001563190,1293,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CON,"Concentra Group Holdings Parent, Inc.",NYSE,0002014596,1750,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COO,"COOPER COMPANIES, INC.",Nasdaq,0000711404,834,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COOK,"Traeger, Inc.",NYSE,0001857853,4371,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COOT,Australian Oilseeds Holdings Ltd,Nasdaq,0001959994,5871,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COOTW,Australian Oilseeds Holdings Ltd,Nasdaq,0001959994,9651,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COP,CONOCOPHILLIPS,NYSE,0001163165,113,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COPL,Copley Acquisition Corp,NYSE,0002045473,4079,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COPL.UN,Copley Acquisition Corp,NYSE,0002045473,9907,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COPL.WT,Copley Acquisition Corp,NYSE,0002045473,9908,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COR,"Cencora, Inc.",NYSE,0001140859,314,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CORN,Teucrium Commodity Trust,NYSE,0001471824,8881,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CORT,CORCEPT THERAPEUTICS INC,Nasdaq,0001088856,1055,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CORZ,"Core Scientific, Inc./tx",Nasdaq,0001839341,1077,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CORZW,"Core Scientific, Inc./tx",Nasdaq,0001839341,9366,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CORZZ,"Core Scientific, Inc./tx",Nasdaq,0001839341,9367,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COSM,Cosmos Health Inc.,Nasdaq,0001474167,6034,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COSO,"CoastalSouth Bancshares, Inc.",NYSE,0001297107,3775,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COST,COSTCO WHOLESALE CORP /NEW,Nasdaq,0000909832,24,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COTY,COTY INC.,NYSE,0001024305,2254,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COUR,"Coursera, Inc.",NYSE,0001651562,2398,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
COYA,"Coya Therapeutics, Inc.",Nasdaq,0001835022,4751,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CP,CANADIAN PACIFIC KANSAS CITY LTD/CN,NYSE,0000016875,214,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPA,"Copa Holdings, S.A.",NYSE,0001345105,1361,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPAC,CEMENTOS PACASMAYO SAA,NYSE,0001221029,2831,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPAY,"CORPAY, INC.",NYSE,0001175454,578,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPB,CAMPBELL'S Co,Nasdaq,0000016732,1227,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPBI,"Central Plains Bancshares, Inc.",Nasdaq,0001979332,5000,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPER,United States Commodity Index Funds Trust,NYSE,0001479247,8890,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPF,CENTRAL PACIFIC FINANCIAL CORP,NYSE,0000701347,2801,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPHC,Canterbury Park Holding Corp,Nasdaq,0001672909,4967,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPHI,"CHINA PHARMA HOLDINGS, INC.",NYSE,0001106644,5551,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPIX,CUMBERLAND PHARMACEUTICALS INC,Nasdaq,0001087294,4935,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPK,CHESAPEAKE UTILITIES CORP,NYSE,0000019745,1883,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPNG,"Coupang, Inc.",NYSE,0001834584,475,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPOP,"Pop Culture Group Co., Ltd",Nasdaq,0001807389,4960,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPRI,Capri Holdings Ltd,NYSE,0001530721,2047,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPRT,COPART INC,Nasdaq,0000900075,496,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPRX,"CATALYST PHARMACEUTICALS, INC.",Nasdaq,0001369568,1670,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPS,Cooper-Standard Holdings Inc.,NYSE,0001320461,3326,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPSH,CPS TECHNOLOGIES CORP/DE/,Nasdaq,0000814676,4437,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPSS,"CONSUMER PORTFOLIO SERVICES, INC.",Nasdaq,0000889609,4249,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPT,CAMDEN PROPERTY TRUST,NYSE,0000906345,922,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,Nasdaq,0001717457,4045,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CQP,"Cheniere Energy Partners, L.P.",NYSE,0001383650,463,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CR,Crane Co,NYSE,0001944013,905,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRAC,Crown Reserve Acquisition Corp. I,Nasdaq,0002070887,4179,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRACR,Crown Reserve Acquisition Corp. I,Nasdaq,0002070887,10032,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRACU,Crown Reserve Acquisition Corp. I,Nasdaq,0002070887,10033,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRACW,Crown Reserve Acquisition Corp. I,Nasdaq,0002070887,10034,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRAI,"CRA INTERNATIONAL, INC.",Nasdaq,0001053706,2783,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRAN,Crane Harbor Acquisition Corp. II,Nasdaq,0002081358,3383,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRANR,Crane Harbor Acquisition Corp. II,Nasdaq,0002081358,10142,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRANU,Crane Harbor Acquisition Corp. II,Nasdaq,0002081358,10143,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRAQ,Cal Redwood Acquisition Corp.,Nasdaq,0002058359,3534,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRAQR,Cal Redwood Acquisition Corp.,Nasdaq,0002058359,9969,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRAQU,Cal Redwood Acquisition Corp.,Nasdaq,0002058359,9970,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRBD,"Corebridge Financial, Inc.",NYSE,0001889539,9548,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRBG,"Corebridge Financial, Inc.",NYSE,0001889539,853,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Nasdaq,0001595097,4545,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRBU,"Caribou Biosciences, Inc.",Nasdaq,0001619856,4440,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRC,California Resources Corp,NYSE,0001609253,1443,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRCL,"Circle Internet Group, Inc.",NYSE,0001876042,597,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRCT,"Cricut, Inc.",Nasdaq,0001828962,2808,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRD.A,CRAWFORD & CO,NYSE,0000025475,3251,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRD.B,CRAWFORD & CO,NYSE,0000025475,7883,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRDF,"Cardiff Oncology, Inc.",Nasdaq,0001213037,4746,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRDL,Cardiol Therapeutics Inc.,Nasdaq,0001702123,4670,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRDO,Credo Technology Group Holding Ltd,Nasdaq,0001807794,344,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRE,Cre8 Enterprise Ltd,Nasdaq,0002003977,6405,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CREG,Smart Powerr Corp.,Nasdaq,0000721693,6394,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRESY,CRESUD INC,Nasdaq,0001034957,2841,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CREX,"CREATIVE REALITIES, INC.",Nasdaq,0001356093,5414,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRF,CORNERSTONE TOTAL RETURN FUND INC,NYSE,0000033934,2630,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRGO,Freightos Ltd,Nasdaq,0001927719,4914,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRGOW,Freightos Ltd,Nasdaq,0001927719,9603,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRGY,Crescent Energy Co,NYSE,0001866175,1681,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRH,CRH PUBLIC LTD CO,NYSE,0000849395,255,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRI,CARTERS INC,NYSE,0001060822,2393,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRIS,CURIS INC,Nasdaq,0001108205,5913,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRK,COMSTOCK RESOURCES INC,NYSE,0000023194,1667,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",NYSE,0001100682,1048,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRM,"Salesforce, Inc.",NYSE,0001108524,116,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRMD,CorMedix Inc.,Nasdaq,0001410098,3030,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRML,Critical Metals Corp.,Nasdaq,0001951089,2458,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRMLW,Critical Metals Corp.,Nasdaq,0001951089,9638,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRMT,AMERICAS CARMART INC,Nasdaq,0000799850,5750,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRNC,Cerence Inc.,Nasdaq,0001768267,3356,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRNT,CERAGON NETWORKS LTD,Nasdaq,0001119769,4006,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRNX,"Crinetics Pharmaceuticals, Inc.",Nasdaq,0001658247,1742,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRON,Cronos Group Inc.,Nasdaq,0001656472,2719,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CROX,"Crocs, Inc.",Nasdaq,0001334036,1296,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRS,CARPENTER TECHNOLOGY CORP,NYSE,0000017843,512,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRSP,CRISPR Therapeutics AG,Nasdaq,0001674416,1464,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRSR,"Corsair Gaming, Inc.",Nasdaq,0001743759,2788,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRT,CROSS TIMBERS ROYALTY TRUST,NYSE,0000881787,5115,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRTO,Criteo S.A.,Nasdaq,0001576427,2857,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRUS,"CIRRUS LOGIC, INC.",Nasdaq,0000772406,1107,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRVL,CORVEL CORP,Nasdaq,0000874866,1841,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRVO,CervoMed Inc.,Nasdaq,0001053691,5729,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRVS,"Corvus Pharmaceuticals, Inc.",Nasdaq,0001626971,2774,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRWD,"CrowdStrike Holdings, Inc.",Nasdaq,0001535527,86,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRWS,CROWN CRAFTS INC,Nasdaq,0000025895,5593,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CRWV,"CoreWeave, Inc.",Nasdaq,0001769628,323,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSAI,"CLOUDASTRUCTURE, INC.",Nasdaq,0001709628,6212,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSAN,Cosan S.A.,NYSE,0001430162,1967,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSBR,"CHAMPIONS ONCOLOGY, INC.",Nasdaq,0000771856,4901,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSCO,"CISCO SYSTEMS, INC.",Nasdaq,0000858877,21,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSGP,"COSTAR GROUP, INC.",Nasdaq,0001057352,826,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSHR,CoinShares PLC,Nasdaq,0002087587,3239,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSHRW,CoinShares PLC,Nasdaq,0002087587,10231,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSIQ,Canadian Solar Inc.,Nasdaq,0001375877,2693,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSL,CARLISLE COMPANIES INC,NYSE,0000790051,801,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSPI,CSP INC /MA/,Nasdaq,0000356037,4880,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSQ,CALAMOS STRATEGIC TOTAL RETURN FUND,Nasdaq,0001275214,1808,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSR,CENTERSPACE,NYSE,0000798359,2723,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSTE,Caesarstone Ltd.,Nasdaq,0001504379,5148,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSTL,CASTLE BIOSCIENCES INC,Nasdaq,0001447362,3108,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSTM,CONSTELLIUM SE,NYSE,0001563411,1504,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSV,CARRIAGE SERVICES INC,NYSE,0001016281,3125,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSW,"CSW INDUSTRIALS, INC.",NYSE,0001624794,1542,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSWC,CAPITAL SOUTHWEST CORP,Nasdaq,0000017313,2445,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CSX,CSX CORP,Nasdaq,0000277948,185,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CTA.PA,"EIDP, Inc.",NYSE,0000030554,7556,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
CTA.PB,"EIDP, Inc.",NYSE,0000030554,7527,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
