ticker,as_of_date,next_target_announcement_date,label_target_within_6m,next_acquirer_announcement_date,label_acquirer_within_6m
EVG,2026-02-28,,0,,0
EVGN,2026-01-31,,0,,0
EVGN,2026-02-28,,0,,0
EVGO,2026-01-31,,0,,0
EVGO,2026-02-28,,0,,0
EVGOW,2026-01-31,,0,,0
EVGOW,2026-02-28,,0,,0
EVH,2026-01-31,,0,,0
EVH,2026-02-28,,0,,0
EVI,2026-01-31,,0,,0
EVI,2026-02-28,,0,,0
EVLV,2026-01-31,,0,,0
EVLV,2026-02-28,,0,,0
EVLVW,2026-01-31,,0,,0
EVLVW,2026-02-28,,0,,0
EVMN,2026-01-31,,0,,0
EVMN,2026-02-28,,0,,0
EVN,2026-01-31,,0,,0
EVN,2026-02-28,,0,,0
EVO,2026-01-31,,0,,0
EVO,2026-02-28,,0,,0
EVOX,2026-01-31,,0,,0
EVOX,2026-02-28,,0,,0
EVOXU,2026-01-31,,0,,0
EVOXU,2026-02-28,,0,,0
EVOXW,2026-01-31,,0,,0
EVOXW,2026-02-28,,0,,0
EVR,2026-01-31,,0,,0
EVR,2026-02-28,,0,,0
EVRG,2026-01-31,,0,,0
EVRG,2026-02-28,,0,,0
EVT,2026-01-31,,0,,0
EVT,2026-02-28,,0,,0
EVTC,2026-01-31,,0,,0
EVTC,2026-02-28,,0,,0
EVTL,2026-01-31,,0,,0
EVTL,2026-02-28,,0,,0
EVTV,2026-01-31,,0,,0
EVTV,2026-02-28,,0,,0
EVV,2026-01-31,,0,,0
EVV,2026-02-28,,0,,0
EW,2026-01-31,,0,,0
EW,2026-02-28,,0,,0
EWBC,2026-01-31,,0,,0
EWBC,2026-02-28,,0,,0
EWTX,2026-01-31,,0,,0
EWTX,2026-02-28,,0,,0
EXC,2026-01-31,,0,,0
EXC,2026-02-28,,0,,0
EXE,2026-01-31,,0,,0
EXE,2026-02-28,,0,,0
EXEL,2026-01-31,,0,,0
EXEL,2026-02-28,,0,,0
EXFY,2026-01-31,,0,,0
EXFY,2026-02-28,,0,,0
EXG,2026-01-31,,0,,0
EXG,2026-02-28,,0,,0
EXK,2026-01-31,,0,,0
EXK,2026-02-28,,0,,0
EXLS,2026-01-31,,0,,0
EXLS,2026-02-28,,0,,0
EXOD,2026-01-31,,0,,0
EXOD,2026-02-28,,0,,0
EXOZ,2026-01-31,,0,,0
EXOZ,2026-02-28,,0,,0
EXP,2026-01-31,,0,,0
EXP,2026-02-28,,0,,0
EXPD,2026-01-31,,0,,0
EXPD,2026-02-28,,0,,0
EXPE,2026-01-31,,0,,0
EXPE,2026-02-28,,0,,0
EXPO,2026-01-31,,0,,0
EXPO,2026-02-28,,0,,0
EXR,2026-01-31,,0,,0
EXR,2026-02-28,,0,,0
EXTR,2026-01-31,,0,,0
EXTR,2026-02-28,,0,,0
EXYN,2026-01-31,,0,,0
EXYN,2026-02-28,,0,,0
EXYNW,2026-01-31,,0,,0
EXYNW,2026-02-28,,0,,0
EYE,2026-01-31,,0,,0
EYE,2026-02-28,,0,,0
EYPT,2026-01-31,,0,,0
EYPT,2026-02-28,,0,,0
EZGO,2026-01-31,,0,,0
EZGO,2026-02-28,,0,,0
EZPW,2026-01-31,,0,,0
EZPW,2026-02-28,,0,,0
EZRA,2026-01-31,,0,,0
EZRA,2026-02-28,,0,,0
F,2026-01-31,,0,,0
F,2026-02-28,,0,,0
F.PB,2026-01-31,,0,,0
F.PB,2026-02-28,,0,,0
F.PC,2026-01-31,,0,,0
F.PC,2026-02-28,,0,,0
F.PD,2026-01-31,,0,,0
F.PD,2026-02-28,,0,,0
FA,2026-01-31,,0,,0
FA,2026-02-28,,0,,0
FABC,2026-01-31,,0,,0
FABC,2026-02-28,,0,,0
FAC,2026-01-31,,0,,0
FAC,2026-02-28,,0,,0
FACT,2026-01-31,,0,,0
FACT,2026-02-28,,0,,0
FACTU,2026-01-31,,0,,0
FACTU,2026-02-28,,0,,0
FACTW,2026-01-31,,0,,0
FACTW,2026-02-28,,0,,0
FACWW,2026-01-31,,0,,0
FACWW,2026-02-28,,0,,0
FAF,2026-01-31,,0,,0
FAF,2026-02-28,,0,,0
FAMI,2026-01-31,,0,,0
FAMI,2026-02-28,,0,,0
FANG,2026-01-31,,0,,0
FANG,2026-02-28,,0,,0
FAST,2026-01-31,,0,,0
FAST,2026-02-28,,0,,0
FATE,2026-01-31,,0,,0
FATE,2026-02-28,,0,,0
FATN,2026-01-31,,0,,0
FATN,2026-02-28,,0,,0
FAX,2026-01-31,,0,,0
FAX,2026-02-28,,0,,0
FBGL,2026-01-31,,0,,0
FBGL,2026-02-28,,0,,0
FBIN,2026-01-31,,0,,0
FBIN,2026-02-28,,0,,0
FBIO,2026-01-31,,0,,0
FBIO,2026-02-28,,0,,0
FBIOP,2026-01-31,,0,,0
FBIOP,2026-02-28,,0,,0
FBIZ,2026-01-31,,0,,0
FBIZ,2026-02-28,,0,,0
FBK,2026-01-31,,0,,0
FBK,2026-02-28,,0,,0
FBLA,2026-01-31,,0,,0
FBLA,2026-02-28,,0,,0
FBLG,2026-01-31,,0,,0
FBLG,2026-02-28,,0,,0
FBNC,2026-01-31,,0,,0
FBNC,2026-02-28,,0,,0
FBP,2026-01-31,,0,,0
FBP,2026-02-28,,0,,0
FBRT,2026-01-31,,0,,0
FBRT,2026-02-28,,0,,0
FBRT.PE,2026-01-31,,0,,0
FBRT.PE,2026-02-28,,0,,0
FBRX,2026-01-31,,0,,0
FBRX,2026-02-28,,0,,0
FBYD,2026-01-31,,0,,0
FBYD,2026-02-28,,0,,0
FBYDP,2026-01-31,,0,,0
FBYDP,2026-02-28,,0,,0
FBYDW,2026-01-31,,0,,0
FBYDW,2026-02-28,,0,,0
FC,2026-01-31,,0,,0
FC,2026-02-28,,0,,0
FCAP,2026-01-31,,0,,0
FCAP,2026-02-28,,0,,0
FCBC,2026-01-31,,0,,0
FCBC,2026-02-28,,0,,0
FCCO,2026-01-31,,0,,0
FCCO,2026-02-28,,0,,0
FCEL,2026-01-31,,0,,0
FCEL,2026-02-28,,0,,0
FCF,2026-01-31,,0,,0
FCF,2026-02-28,,0,,0
FCFS,2026-01-31,,0,,0
FCFS,2026-02-28,,0,,0
FCHL,2026-01-31,,0,,0
FCHL,2026-02-28,,0,,0
FCN,2026-01-31,,0,,0
FCN,2026-02-28,,0,,0
FCNCA,2026-01-31,,0,,0
FCNCA,2026-02-28,,0,,0
FCNCN,2026-01-31,,0,,0
FCNCN,2026-02-28,,0,,0
FCNCO,2026-01-31,,0,,0
FCNCO,2026-02-28,,0,,0
FCNCP,2026-01-31,,0,,0
FCNCP,2026-02-28,,0,,0
FCPT,2026-01-31,,0,,0
FCPT,2026-02-28,,0,,0
FCRS,2026-01-31,,0,,0
FCRS,2026-02-28,,0,,0
FCRS.UN,2026-01-31,,0,,0
FCRS.UN,2026-02-28,,0,,0
FCRS.WT,2026-01-31,,0,,0
FCRS.WT,2026-02-28,,0,,0
FCT,2026-01-31,,0,,0
FCT,2026-02-28,,0,,0
FCUV,2026-01-31,,0,,0
FCUV,2026-02-28,,0,,0
FCX,2026-01-31,,0,,0
FCX,2026-02-28,,0,,0
FDBC,2026-01-31,,0,,0
FDBC,2026-02-28,,0,,0
FDMT,2026-01-31,,0,,0
FDMT,2026-02-28,,0,,0
FDP,2026-01-31,,0,,0
FDP,2026-02-28,,0,,0
FDS,2026-01-31,,0,,0
FDS,2026-02-28,,0,,0
FDSB,2026-01-31,,0,,0
FDSB,2026-02-28,,0,,0
FDUS,2026-01-31,,0,,0
FDUS,2026-02-28,,0,,0
FDX,2026-01-31,,0,,0
FDX,2026-02-28,,0,,0
FDXF,2026-01-31,,0,,0
FDXF,2026-02-28,,0,,0
FE,2026-01-31,,0,,0
FE,2026-02-28,,0,,0
FEAM,2026-01-31,,0,,0
FEAM,2026-02-28,,0,,0
FEBO,2026-01-31,,0,,0
FEBO,2026-02-28,,0,,0
FEDU,2026-01-31,,0,,0
FEDU,2026-02-28,,0,,0
FEED,2026-01-31,,0,,0
FEED,2026-02-28,,0,,0
FEIM,2026-01-31,,0,,0
FEIM,2026-02-28,,0,,0
FELE,2026-01-31,,0,,0
FELE,2026-02-28,,0,,0
FEMY,2026-01-31,,0,,0
FEMY,2026-02-28,,0,,0
FENC,2026-01-31,,0,,0
FENC,2026-02-28,,0,,0
FENG,2026-01-31,,0,,0
FENG,2026-02-28,,0,,0
FER,2026-01-31,,0,,0
FER,2026-02-28,,0,,0
FERA,2026-01-31,,0,,0
FERA,2026-02-28,,0,,0
FERAR,2026-01-31,,0,,0
FERAR,2026-02-28,,0,,0
FERAU,2026-01-31,,0,,0
FERAU,2026-02-28,,0,,0
FERG,2026-01-31,,0,,0
FERG,2026-02-28,,0,,0
FET,2026-01-31,,0,,0
FET,2026-02-28,,0,,0
FF,2026-01-31,,0,,0
FF,2026-02-28,,0,,0
FFA,2026-01-31,,0,,0
FFA,2026-02-28,,0,,0
FFAI,2026-01-31,,0,,0
FFAI,2026-02-28,,0,,0
FFAIW,2026-01-31,,0,,0
FFAIW,2026-02-28,,0,,0
FFBC,2026-01-31,,0,,0
FFBC,2026-02-28,,0,,0
FFC,2026-01-31,,0,,0
FFC,2026-02-28,,0,,0
FFIN,2026-01-31,,0,,0
FFIN,2026-02-28,,0,,0
FFIV,2026-01-31,,0,,0
FFIV,2026-02-28,,0,,0
FG,2026-01-31,,0,,0
FG,2026-02-28,,0,,0
FGBI,2026-01-31,,0,,0
FGBI,2026-02-28,,0,,0
FGBIP,2026-01-31,,0,,0
FGBIP,2026-02-28,,0,,0
FGDL,2026-01-31,,0,,0
FGDL,2026-02-28,,0,,0
FGI,2026-01-31,,0,,0
FGI,2026-02-28,,0,,0
FGII,2026-01-31,,0,,0
FGII,2026-02-28,,0,,0
FGIIU,2026-01-31,,0,,0
FGIIU,2026-02-28,,0,,0
FGIIW,2026-01-31,,0,,0
FGIIW,2026-02-28,,0,,0
FGIWW,2026-01-31,,0,,0
FGIWW,2026-02-28,,0,,0
FGL,2026-01-31,,0,,0
FGL,2026-02-28,,0,,0
FGMC,2026-01-31,,0,,0
FGMC,2026-02-28,,0,,0
FGMCR,2026-01-31,,0,,0
FGMCR,2026-02-28,,0,,0
FGMCU,2026-01-31,,0,,0
FGMCU,2026-02-28,,0,,0
FGN,2026-01-31,,0,,0
FGN,2026-02-28,,0,,0
FGNX,2026-01-31,,0,,0
FGNX,2026-02-28,,0,,0
FGNXP,2026-01-31,,0,,0
FGNXP,2026-02-28,,0,,0
FGSN,2026-01-31,,0,,0
FGSN,2026-02-28,,0,,0
FHB,2026-01-31,,0,,0
FHB,2026-02-28,,0,,0
FHI,2026-01-31,,0,,0
FHI,2026-02-28,,0,,0
FHN,2026-01-31,,0,,0
FHN,2026-02-28,,0,,0
FHN.PE,2026-01-31,,0,,0
FHN.PE,2026-02-28,,0,,0
FHN.PF,2026-01-31,,0,,0
FHN.PF,2026-02-28,,0,,0
FHN.PH,2026-01-31,,0,,0
FHN.PH,2026-02-28,,0,,0
FHTX,2026-01-31,,0,,0
FHTX,2026-02-28,,0,,0
FIBK,2026-01-31,,0,,0
FIBK,2026-02-28,,0,,0
FICO,2026-01-31,,0,,0
FICO,2026-02-28,,0,,0
FIEE,2026-01-31,,0,,0
FIEE,2026-02-28,,0,,0
FIG,2026-01-31,,0,,0
FIG,2026-02-28,,0,,0
FIGR,2026-01-31,,0,,0
FIGR,2026-02-28,,0,,0
FIGS,2026-01-31,,0,,0
FIGS,2026-02-28,,0,,0
FIGX,2026-01-31,,0,,0
FIGX,2026-02-28,,0,,0
FIGXU,2026-01-31,,0,,0
FIGXU,2026-02-28,,0,,0
FIGXW,2026-01-31,,0,,0
FIGXW,2026-02-28,,0,,0
FINS,2026-01-31,,0,,0
FINS,2026-02-28,,0,,0
FINV,2026-01-31,,0,,0
FINV,2026-02-28,,0,,0
FINW,2026-01-31,,0,,0
FINW,2026-02-28,,0,,0
FIP,2026-01-31,,0,,0
FIP,2026-02-28,,0,,0
FIS,2026-01-31,,0,,0
FIS,2026-02-28,,0,,0
FISI,2026-01-31,,0,,0
FISI,2026-02-28,,0,,0
FISK,2026-01-31,,0,,0
FISK,2026-02-28,,0,,0
FISV,2026-01-31,,0,,0
FISV,2026-02-28,,0,,0
FITB,2026-01-31,,0,,0
FITB,2026-02-28,,0,,0
FITB.PA,2026-01-31,,0,,0
FITB.PA,2026-02-28,,0,,0
FITB.PI,2026-01-31,,0,,0
FITB.PI,2026-02-28,,0,,0
FITB.PK,2026-01-31,,0,,0
FITB.PK,2026-02-28,,0,,0
FITB.PM,2026-01-31,,0,,0
FITB.PM,2026-02-28,,0,,0
FITBI,2026-01-31,,0,,0
FITBI,2026-02-28,,0,,0
FITBM,2026-01-31,,0,,0
FITBM,2026-02-28,,0,,0
FITBO,2026-01-31,,0,,0
FITBO,2026-02-28,,0,,0
FITBP,2026-01-31,,0,,0
FITBP,2026-02-28,,0,,0
FIVE,2026-01-31,,0,,0
FIVE,2026-02-28,,0,,0
FIVN,2026-01-31,,0,,0
FIVN,2026-02-28,,0,,0
FIX,2026-01-31,,0,,0
FIX,2026-02-28,,0,,0
FIZZ,2026-01-31,,0,,0
FIZZ,2026-02-28,,0,,0
FJET,2026-01-31,,0,,0
FJET,2026-02-28,,0,,0
FKWL,2026-01-31,,0,,0
FKWL,2026-02-28,,0,,0
FLC,2026-01-31,,0,,0
FLC,2026-02-28,,0,,0
FLD,2026-01-31,,0,,0
FLD,2026-02-28,,0,,0
FLDDW,2026-01-31,,0,,0
FLDDW,2026-02-28,,0,,0
FLEX,2026-01-31,,0,,0
FLEX,2026-02-28,,0,,0
FLG,2026-01-31,,0,,0
FLG,2026-02-28,,0,,0
FLG.PA,2026-01-31,,0,,0
FLG.PA,2026-02-28,,0,,0
FLG.PU,2026-01-31,,0,,0
FLG.PU,2026-02-28,,0,,0
FLGT,2026-01-31,,0,,0
FLGT,2026-02-28,,0,,0
FLL,2026-01-31,,0,,0
FLL,2026-02-28,,0,,0
FLNA,2026-01-31,,0,,0
FLNA,2026-02-28,,0,,0
FLNC,2026-01-31,,0,,0
FLNC,2026-02-28,,0,,0
FLNG,2026-01-31,,0,,0
FLNG,2026-02-28,,0,,0
FLNT,2026-01-31,2026-04-29,1,,0
FLNT,2026-02-28,2026-04-29,1,,0
FLO,2026-01-31,,0,,0
FLO,2026-02-28,,0,,0
FLOC,2026-01-31,,0,,0
FLOC,2026-02-28,,0,,0
FLR,2026-01-31,,0,,0
FLR,2026-02-28,,0,,0
FLS,2026-01-31,,0,,0
FLS,2026-02-28,,0,,0
FLUT,2026-01-31,,0,,0
FLUT,2026-02-28,,0,,0
FLUX,2026-01-31,,0,,0
FLUX,2026-02-28,,0,,0
FLWS,2026-01-31,,0,,0
FLWS,2026-02-28,,0,,0
FLX,2026-01-31,,0,,0
FLX,2026-02-28,,0,,0
FLXS,2026-01-31,,0,,0
FLXS,2026-02-28,,0,,0
FLY,2026-01-31,,0,,0
FLY,2026-02-28,,0,,0
FLYD,2026-01-31,,0,,0
FLYD,2026-02-28,,0,,0
FLYE,2026-01-31,,0,,0
FLYE,2026-02-28,,0,,0
FLYU,2026-01-31,,0,,0
FLYU,2026-02-28,,0,,0
FLYW,2026-01-31,,0,,0
FLYW,2026-02-28,,0,,0
FLYX,2026-01-31,,0,,0
FLYX,2026-02-28,,0,,0
FLYX.WT,2026-01-31,,0,,0
FLYX.WT,2026-02-28,,0,,0
FMAC,2026-01-31,,0,,0
FMAC,2026-02-28,,0,,0
FMACR,2026-01-31,,0,,0
FMACR,2026-02-28,,0,,0
FMACU,2026-01-31,,0,,0
FMACU,2026-02-28,,0,,0
FMAO,2026-01-31,,0,,0
FMAO,2026-02-28,,0,,0
FMBH,2026-01-31,,0,,0
FMBH,2026-02-28,,0,,0
FMC,2026-01-31,,0,,0
FMC,2026-02-28,,0,,0
FMFC,2026-01-31,,0,,0
FMFC,2026-02-28,,0,,0
FMN,2026-01-31,,0,,0
FMN,2026-02-28,,0,,0
FMNB,2026-01-31,,0,,0
FMNB,2026-02-28,,0,,0
FMS,2026-01-31,,0,,0
FMS,2026-02-28,,0,,0
FMST,2026-01-31,,0,,0
FMST,2026-02-28,,0,,0
FMSTW,2026-01-31,,0,,0
FMSTW,2026-02-28,,0,,0
FMX,2026-01-31,,0,,0
FMX,2026-02-28,,0,,0
FMY,2026-01-31,,0,,0
FMY,2026-02-28,,0,,0
FN,2026-01-31,,0,,0
FN,2026-02-28,,0,,0
FNB,2026-01-31,,0,,0
FNB,2026-02-28,,0,,0
FND,2026-01-31,,0,,0
FND,2026-02-28,,0,,0
FNF,2026-01-31,,0,,0
FNF,2026-02-28,,0,,0
FNGD,2026-01-31,,0,,0
FNGD,2026-02-28,,0,,0
FNGO,2026-01-31,,0,,0
FNGO,2026-02-28,,0,,0
FNGR,2026-01-31,,0,,0
FNGR,2026-02-28,,0,,0
FNGS,2026-01-31,,0,,0
FNGS,2026-02-28,,0,,0
FNGU,2026-01-31,,0,,0
FNGU,2026-02-28,,0,,0
FNKO,2026-01-31,,0,,0
FNKO,2026-02-28,,0,,0
FNLC,2026-01-31,,0,,0
FNLC,2026-02-28,,0,,0
FNRN,2026-01-31,,0,,0
FNRN,2026-02-28,,0,,0
FNUC,2026-01-31,,0,,0
FNUC,2026-02-28,,0,,0
FNV,2026-01-31,,0,,0
FNV,2026-02-28,,0,,0
FNWB,2026-01-31,,0,,0
FNWB,2026-02-28,,0,,0
FNWD,2026-01-31,,0,,0
FNWD,2026-02-28,,0,,0
FOA,2026-01-31,,0,,0
FOA,2026-02-28,,0,,0
FOCL,2026-01-31,,0,,0
FOCL,2026-02-28,,0,,0
FOF,2026-01-31,,0,,0
FOF,2026-02-28,,0,,0
FOFO,2026-01-31,,0,,0
FOFO,2026-02-28,,0,,0
FONR,2026-01-31,,0,,0
FONR,2026-02-28,,0,,0
FOR,2026-01-31,,0,,0
FOR,2026-02-28,,0,,0
FORM,2026-01-31,,0,,0
FORM,2026-02-28,,0,,0
FORR,2026-01-31,,0,,0
FORR,2026-02-28,,0,,0
FORTY,2026-01-31,,0,,0
FORTY,2026-02-28,,0,,0
FOSL,2026-01-31,,0,,0
FOSL,2026-02-28,,0,,0
FOUR,2026-01-31,,0,,0
FOUR,2026-02-28,,0,,0
FOUR.PA,2026-01-31,,0,,0
FOUR.PA,2026-02-28,,0,,0
FOX,2026-01-31,,0,,0
FOX,2026-02-28,,0,,0
FOXA,2026-01-31,,0,,0
FOXA,2026-02-28,,0,,0
FOXF,2026-01-31,,0,,0
FOXF,2026-02-28,,0,,0
FOXX,2026-01-31,,0,,0
FOXX,2026-02-28,,0,,0
FOXXW,2026-01-31,,0,,0
FOXXW,2026-02-28,,0,,0
FPF,2026-01-31,,0,,0
FPF,2026-02-28,,0,,0
FPH,2026-01-31,,0,,0
FPH,2026-02-28,,0,,0
FPI,2026-01-31,,0,,0
FPI,2026-02-28,,0,,0
FPS,2026-01-31,,0,,0
FPS,2026-02-28,,0,,0
FR,2026-01-31,,0,,0
FR,2026-02-28,,0,,0
FRA,2026-01-31,,0,,0
FRA,2026-02-28,,0,,0
FRAF,2026-01-31,,0,,0
FRAF,2026-02-28,,0,,0
FRBT,2026-01-31,,0,,0
FRBT,2026-02-28,,0,,0
FRD,2026-01-31,,0,,0
FRD,2026-02-28,,0,,0
FRGT,2026-01-31,,0,,0
FRGT,2026-02-28,,0,,0
FRHC,2026-01-31,,0,,0
FRHC,2026-02-28,,0,,0
FRME,2026-01-31,,0,,0
FRME,2026-02-28,,0,,0
FRMEP,2026-01-31,,0,,0
FRMEP,2026-02-28,,0,,0
FRMI,2026-01-31,,0,,0
FRMI,2026-02-28,,0,,0
FRMM,2026-01-31,,0,,0
FRMM,2026-02-28,,0,,0
FRO,2026-01-31,,0,,0
FRO,2026-02-28,,0,,0
FROG,2026-01-31,,0,,0
FROG,2026-02-28,,0,,0
FRPH,2026-01-31,,0,,0
FRPH,2026-02-28,,0,,0
FRPT,2026-01-31,,0,,0
FRPT,2026-02-28,,0,,0
FRSH,2026-01-31,,0,,0
FRSH,2026-02-28,,0,,0
FRST,2026-01-31,,0,,0
FRST,2026-02-28,,0,,0
FRSX,2026-01-31,,0,,0
FRSX,2026-02-28,,0,,0
FRT,2026-01-31,,0,,0
FRT,2026-02-28,,0,,0
FRT.PC,2026-01-31,,0,,0
FRT.PC,2026-02-28,,0,,0
FRTT,2026-01-31,,0,,0
FRTT,2026-02-28,,0,,0
FRVO,2026-01-31,,0,,0
FRVO,2026-02-28,,0,,0
FSBC,2026-01-31,,0,,0
FSBC,2026-02-28,,0,,0
FSBW,2026-01-31,,0,,0
FSBW,2026-02-28,,0,,0
FSCO,2026-01-31,,0,,0
FSCO,2026-02-28,,0,,0
FSEA,2026-01-31,2026-05-05,1,,0
FSEA,2026-02-28,2026-05-05,1,,0
FSHP,2026-01-31,2026-05-09,1,,0
FSHP,2026-02-28,2026-05-09,1,,0
FSHPR,2026-01-31,,0,,0
FSHPR,2026-02-28,,0,,0
FSHPU,2026-01-31,,0,,0
FSHPU,2026-02-28,,0,,0
FSI,2026-01-31,,0,,0
FSI,2026-02-28,,0,,0
FSK,2026-01-31,,0,,0
FSK,2026-02-28,,0,,0
FSLR,2026-01-31,,0,,0
FSLR,2026-02-28,,0,,0
FSLY,2026-01-31,,0,,0
FSLY,2026-02-28,,0,,0
FSM,2026-01-31,,0,,0
FSM,2026-02-28,,0,,0
FSOL,2026-01-31,,0,,0
FSOL,2026-02-28,,0,,0
FSP,2026-01-31,,0,,0
FSP,2026-02-28,,0,,0
FSS,2026-01-31,,0,,0
FSS,2026-02-28,,0,,0
FSSL,2026-01-31,,0,,0
FSSL,2026-02-28,,0,,0
FSTR,2026-01-31,,0,,0
FSTR,2026-02-28,,0,,0
FSUN,2026-01-31,,0,,0
FSUN,2026-02-28,,0,,0
FSV,2026-01-31,,0,,0
FSV,2026-02-28,,0,,0
FT,2026-01-31,,0,,0
FT,2026-02-28,,0,,0
FTAI,2026-01-31,,0,,0
FTAI,2026-02-28,,0,,0
FTAIM,2026-01-31,,0,,0
FTAIM,2026-02-28,,0,,0
FTAIN,2026-01-31,,0,,0
FTAIN,2026-02-28,,0,,0
FTCI,2026-01-31,,0,,0
FTCI,2026-02-28,,0,,0
FTDR,2026-01-31,,0,,0
FTDR,2026-02-28,,0,,0
FTEK,2026-01-31,,0,,0
FTEK,2026-02-28,,0,,0
FTF,2026-01-31,,0,,0
FTF,2026-02-28,,0,,0
FTFT,2026-01-31,,0,,0
FTFT,2026-02-28,,0,,0
FTHAU,2026-01-31,,0,,0
FTHAU,2026-02-28,,0,,0
FTHM,2026-01-31,,0,,0
FTHM,2026-02-28,,0,,0
FTHY,2026-01-31,,0,,0
FTHY,2026-02-28,,0,,0
FTI,2026-01-31,,0,,0
FTI,2026-02-28,,0,,0
FTK,2026-01-31,,0,,0
FTK,2026-02-28,,0,,0
FTLF,2026-01-31,,0,,0
FTLF,2026-02-28,,0,,0
FTNT,2026-01-31,,0,,0
FTNT,2026-02-28,,0,,0
FTRA.UN,2026-01-31,,0,,0
FTRA.UN,2026-02-28,,0,,0
FTRE,2026-01-31,,0,,0
FTRE,2026-02-28,,0,,0
FTRK,2026-01-31,,0,,0
FTRK,2026-02-28,,0,,0
FTS,2026-01-31,,0,,0
FTS,2026-02-28,,0,,0
FTV,2026-01-31,,0,,0
FTV,2026-02-28,,0,,0
FTW,2026-01-31,,0,,0
FTW,2026-02-28,,0,,0
FTW.WT,2026-01-31,,0,,0
FTW.WT,2026-02-28,,0,,0
FUBO,2026-01-31,,0,,0
FUBO,2026-02-28,,0,,0
FUFU,2026-01-31,,0,,0
FUFU,2026-02-28,,0,,0
FUFUW,2026-01-31,,0,,0
FUFUW,2026-02-28,,0,,0
FUL,2026-01-31,,0,,0
FUL,2026-02-28,,0,,0
FULC,2026-01-31,,0,,0
FULC,2026-02-28,,0,,0
FULT,2026-01-31,,0,,0
FULT,2026-02-28,,0,,0
FULTP,2026-01-31,,0,,0
FULTP,2026-02-28,,0,,0
FUN,2026-01-31,,0,,0
FUN,2026-02-28,,0,,0
FUNC,2026-01-31,,0,,0
FUNC,2026-02-28,,0,,0
FUND,2026-01-31,,0,,0
FUND,2026-02-28,,0,,0
FURY,2026-01-31,,0,,0
FURY,2026-02-28,,0,,0
FUSB,2026-01-31,,0,,0
FUSB,2026-02-28,,0,,0
FUSE,2026-01-31,,0,,0
FUSE,2026-02-28,,0,,0
FUSEW,2026-01-31,,0,,0
FUSEW,2026-02-28,,0,,0
FUTU,2026-01-31,,0,,0
FUTU,2026-02-28,,0,,0
FVAV,2026-01-31,,0,,0
FVAV,2026-02-28,,0,,0
FVCB,2026-01-31,,0,,0
FVCB,2026-02-28,,0,,0
FVN,2026-01-31,,0,,0
FVN,2026-02-28,,0,,0
FVNNR,2026-01-31,,0,,0
FVNNR,2026-02-28,,0,,0
FVNNU,2026-01-31,,0,,0
FVNNU,2026-02-28,,0,,0
FVR,2026-01-31,,0,,0
FVR,2026-02-28,,0,,0
FVRR,2026-01-31,,0,,0
FVRR,2026-02-28,,0,,0
FWDI,2026-01-31,,0,,0
FWDI,2026-02-28,,0,,0
FWONA,2026-01-31,,0,,0
FWONA,2026-02-28,,0,,0
FWONK,2026-01-31,,0,,0
FWONK,2026-02-28,,0,,0
FWRD,2026-01-31,,0,,0
FWRD,2026-02-28,,0,,0
FWRG,2026-01-31,,0,,0
FWRG,2026-02-28,,0,,0
FXA,2026-01-31,,0,,0
FXA,2026-02-28,,0,,0
FXACU,2026-01-31,,0,,0
FXACU,2026-02-28,,0,,0
FXB,2026-01-31,,0,,0
FXB,2026-02-28,,0,,0
FXC,2026-01-31,,0,,0
FXC,2026-02-28,,0,,0
FXE,2026-01-31,,0,,0
FXE,2026-02-28,,0,,0
FXF,2026-01-31,,0,,0
FXF,2026-02-28,,0,,0
FXNC,2026-01-31,,0,,0
FXNC,2026-02-28,,0,,0
FXY,2026-01-31,,0,,0
FXY,2026-02-28,,0,,0
G,2026-01-31,,0,,0
G,2026-02-28,,0,,0
GAB,2026-01-31,,0,,0
GAB,2026-02-28,,0,,0
GAB.PG,2026-01-31,,0,,0
GAB.PG,2026-02-28,,0,,0
GAB.PH,2026-01-31,,0,,0
GAB.PH,2026-02-28,,0,,0
GAB.PK,2026-01-31,,0,,0
GAB.PK,2026-02-28,,0,,0
GABC,2026-01-31,,0,,0
GABC,2026-02-28,,0,,0
GAIA,2026-01-31,,0,,0
GAIA,2026-02-28,,0,,0
GAIN,2026-01-31,,0,,0
GAIN,2026-02-28,,0,,0
GAING,2026-01-31,,0,,0
GAING,2026-02-28,,0,,0
GAINI,2026-01-31,,0,,0
GAINI,2026-02-28,,0,,0
GAINZ,2026-01-31,,0,,0
GAINZ,2026-02-28,,0,,0
GALT,2026-01-31,,0,,0
GALT,2026-02-28,,0,,0
GAM,2026-01-31,,0,,0
GAM,2026-02-28,,0,,0
GAM.PB,2026-01-31,,0,,0
GAM.PB,2026-02-28,,0,,0
GAMB,2026-01-31,,0,,0
GAMB,2026-02-28,,0,,0
GAME,2026-01-31,,0,,0
GAME,2026-02-28,,0,,0
GANX,2026-01-31,,0,,0
GANX,2026-02-28,,0,,0
GAP,2026-01-31,,0,,0
GAP,2026-02-28,,0,,0
GASS,2026-01-31,,0,,0
GASS,2026-02-28,,0,,0
GATX,2026-01-31,,0,,0
GATX,2026-02-28,,0,,0
GAU,2026-01-31,,0,,0
GAU,2026-02-28,,0,,0
GAUZ,2026-01-31,,0,,0
GAUZ,2026-02-28,,0,,0
GAVA,2026-01-31,,0,,0
GAVA,2026-02-28,,0,,0
GBAB,2026-01-31,,0,,0
GBAB,2026-02-28,,0,,0
